head,tail,relation,head_name,tail_name,head_type,tail_type,score,predicted,actual
26067,6662,drug-gene,"('6530', 'SLC6A2', 'gene/protein')","('DB01170', 'Guanethidine', 'drug')",unknown,unknown,4.934578787252342e-12,0,1.0
6662,26067,drug-gene,"('DB01170', 'Guanethidine', 'drug')","('6530', 'SLC6A2', 'gene/protein')",unknown,unknown,4.934578787252342e-12,0,1.0
6662,26067,drug-gene,"('DB01170', 'Guanethidine', 'drug')","('6530', 'SLC6A2', 'gene/protein')",unknown,unknown,4.934578787252342e-12,0,1.0
7955,24139,drug-gene,"('DB03637', 'Guanidine-3-propanol', 'drug')","('5646', 'PRSS3', 'gene/protein')",unknown,unknown,5.581690058070743e-12,0,1.0
24139,7955,drug-gene,"('5646', 'PRSS3', 'gene/protein')","('DB03637', 'Guanidine-3-propanol', 'drug')",unknown,unknown,5.581710874752455e-12,0,1.0
24139,7955,drug-gene,"('5646', 'PRSS3', 'gene/protein')","('DB03637', 'Guanidine-3-propanol', 'drug')",unknown,unknown,5.581710874752455e-12,0,1.0
7955,24139,drug-gene,"('DB03637', 'Guanidine-3-propanol', 'drug')","('5646', 'PRSS3', 'gene/protein')",unknown,unknown,5.5817217167741795e-12,0,1.0
21678,9534,drug-gene,"('4843', 'NOS2', 'gene/protein')","('DB07007', '(3R)-3-[(1,2,3,4-tetrahydroisoquinolin-7-yloxy)methyl]-2,3-dihydrothieno[2,3-f][1,4]oxazepin-5-amine', 'drug')",unknown,unknown,6.512042207557078e-12,0,1.0
9534,21678,drug-gene,"('DB07007', '(3R)-3-[(1,2,3,4-tetrahydroisoquinolin-7-yloxy)methyl]-2,3-dihydrothieno[2,3-f][1,4]oxazepin-5-amine', 'drug')","('4843', 'NOS2', 'gene/protein')",unknown,unknown,6.512066493685742e-12,0,1.0
29396,8868,drug-gene,"('8654', 'PDE5A', 'gene/protein')","('DB05415', 'OSI-461', 'drug')",unknown,unknown,7.031224560916094e-12,0,1.0
8868,29396,drug-gene,"('DB05415', 'OSI-461', 'drug')","('8654', 'PDE5A', 'gene/protein')",unknown,unknown,7.031238438703902e-12,0,1.0
29396,8868,drug-gene,"('8654', 'PDE5A', 'gene/protein')","('DB05415', 'OSI-461', 'drug')",unknown,unknown,7.031238438703902e-12,0,1.0
8868,29396,drug-gene,"('DB05415', 'OSI-461', 'drug')","('8654', 'PDE5A', 'gene/protein')",unknown,unknown,7.0312514491299716e-12,0,1.0
9243,29346,drug-gene,"('DB06511', 'AMGN-0007', 'drug')","('8600', 'TNFSF11', 'gene/protein')",unknown,unknown,9.768201872373261e-12,0,1.0
29346,9243,drug-gene,"('8600', 'TNFSF11', 'gene/protein')","('DB06511', 'AMGN-0007', 'drug')",unknown,unknown,9.768220954331497e-12,0,1.0
8119,25083,drug-gene,"('DB03968', '1-Methyl-2-Oxy-5,5-Dimethyl Pyrrolidine', 'drug')","('5972', 'REN', 'gene/protein')",unknown,unknown,1.0828533382467587e-11,0,1.0
8119,25083,drug-gene,"('DB03968', '1-Methyl-2-Oxy-5,5-Dimethyl Pyrrolidine', 'drug')","('5972', 'REN', 'gene/protein')",unknown,unknown,1.0828533382467587e-11,0,1.0
25083,8119,drug-gene,"('5972', 'REN', 'gene/protein')","('DB03968', '1-Methyl-2-Oxy-5,5-Dimethyl Pyrrolidine', 'drug')",unknown,unknown,1.082855333178756e-11,0,1.0
25083,8119,drug-gene,"('5972', 'REN', 'gene/protein')","('DB03968', '1-Methyl-2-Oxy-5,5-Dimethyl Pyrrolidine', 'drug')",unknown,unknown,1.082855333178756e-11,0,1.0
10279,15616,drug-gene,"('DB08008', '5-methyl-N-[4-(trifluoromethyl)phenyl][1,2,4]triazolo[1,5-a]pyrimidin-7-amine', 'drug')","('1723', 'DHODH', 'gene/protein')",unknown,unknown,1.1148086793977274e-11,0,1.0
10279,15616,drug-gene,"('DB08008', '5-methyl-N-[4-(trifluoromethyl)phenyl][1,2,4]triazolo[1,5-a]pyrimidin-7-amine', 'drug')","('1723', 'DHODH', 'gene/protein')",unknown,unknown,1.1148086793977274e-11,0,1.0
15616,10279,drug-gene,"('1723', 'DHODH', 'gene/protein')","('DB08008', '5-methyl-N-[4-(trifluoromethyl)phenyl][1,2,4]triazolo[1,5-a]pyrimidin-7-amine', 'drug')",unknown,unknown,1.1148086793977274e-11,0,1.0
15616,10279,drug-gene,"('1723', 'DHODH', 'gene/protein')","('DB08008', '5-methyl-N-[4-(trifluoromethyl)phenyl][1,2,4]triazolo[1,5-a]pyrimidin-7-amine', 'drug')",unknown,unknown,1.1148128427340698e-11,0,1.0
7443,24773,drug-gene,"('DB02615', 'Compound 19', 'drug')","('5770', 'PTPN1', 'gene/protein')",unknown,unknown,1.1296613817990409e-11,0,1.0
24773,7443,drug-gene,"('5770', 'PTPN1', 'gene/protein')","('DB02615', 'Compound 19', 'drug')",unknown,unknown,1.1296613817990409e-11,0,1.0
10401,15616,drug-gene,"('DB08169', '(2Z)-N-biphenyl-4-yl-2-cyano-3-cyclopropyl-3-hydroxyprop-2-enamide', 'drug')","('1723', 'DHODH', 'gene/protein')",unknown,unknown,1.2683959785264598e-11,0,1.0
15616,10401,drug-gene,"('1723', 'DHODH', 'gene/protein')","('DB08169', '(2Z)-N-biphenyl-4-yl-2-cyano-3-cyclopropyl-3-hydroxyprop-2-enamide', 'drug')",unknown,unknown,1.2683959785264598e-11,0,1.0
24896,8146,drug-gene,"('5837', 'PYGM', 'gene/protein')","('DB04013', '1-Deoxy-1-methoxycarbamido-beta-D-gluco-2-heptulopyranosonamide', 'drug')",unknown,unknown,1.3512773365531583e-11,0,1.0
8146,24896,drug-gene,"('DB04013', '1-Deoxy-1-methoxycarbamido-beta-D-gluco-2-heptulopyranosonamide', 'drug')","('5837', 'PYGM', 'gene/protein')",unknown,unknown,1.3512773365531583e-11,0,1.0
8146,24896,drug-gene,"('DB04013', '1-Deoxy-1-methoxycarbamido-beta-D-gluco-2-heptulopyranosonamide', 'drug')","('5837', 'PYGM', 'gene/protein')",unknown,unknown,1.3512773365531583e-11,0,1.0
24896,8146,drug-gene,"('5837', 'PYGM', 'gene/protein')","('DB04013', '1-Deoxy-1-methoxycarbamido-beta-D-gluco-2-heptulopyranosonamide', 'drug')",unknown,unknown,1.3512798519021985e-11,0,1.0
15222,7894,drug-gene,"('1576', 'CYP3A4', 'gene/protein')","('DB03515', 'Equilenin', 'drug')",unknown,unknown,1.3960074415897417e-11,0,1.0
7894,15222,drug-gene,"('DB03515', 'Equilenin', 'drug')","('1576', 'CYP3A4', 'gene/protein')",unknown,unknown,1.3960102171473032e-11,0,1.0
15616,10403,drug-gene,"('1723', 'DHODH', 'gene/protein')","('DB08172', ""(2Z)-N-(3-chloro-2'-methoxybiphenyl-4-yl)-2-cyano-3-hydroxybut-2-enamide"", 'drug')",unknown,unknown,1.680604787279716e-11,0,1.0
10403,15616,drug-gene,"('DB08172', ""(2Z)-N-(3-chloro-2'-methoxybiphenyl-4-yl)-2-cyano-3-hydroxybut-2-enamide"", 'drug')","('1723', 'DHODH', 'gene/protein')",unknown,unknown,1.680604787279716e-11,0,1.0
15616,10403,drug-gene,"('1723', 'DHODH', 'gene/protein')","('DB08172', ""(2Z)-N-(3-chloro-2'-methoxybiphenyl-4-yl)-2-cyano-3-hydroxybut-2-enamide"", 'drug')",unknown,unknown,1.680604787279716e-11,0,1.0
10403,15616,drug-gene,"('DB08172', ""(2Z)-N-(3-chloro-2'-methoxybiphenyl-4-yl)-2-cyano-3-hydroxybut-2-enamide"", 'drug')","('1723', 'DHODH', 'gene/protein')",unknown,unknown,1.680604787279716e-11,0,1.0
7889,19868,drug-gene,"('DB03506', '9-Deazaadenine', 'drug')","('353', 'APRT', 'gene/protein')",unknown,unknown,1.9742738693873108e-11,0,1.0
19868,7889,drug-gene,"('353', 'APRT', 'gene/protein')","('DB03506', '9-Deazaadenine', 'drug')",unknown,unknown,1.9742738693873108e-11,0,1.0
7889,19868,drug-gene,"('DB03506', '9-Deazaadenine', 'drug')","('353', 'APRT', 'gene/protein')",unknown,unknown,1.9742738693873108e-11,0,1.0
19868,7889,drug-gene,"('353', 'APRT', 'gene/protein')","('DB03506', '9-Deazaadenine', 'drug')",unknown,unknown,1.9742813286982575e-11,0,1.0
11110,16141,drug-gene,"('DB09347', 'Acetrizoic acid', 'drug')","('213', 'ALB', 'gene/protein')",unknown,unknown,3.1929524996199277e-11,0,1.0
16141,11110,drug-gene,"('213', 'ALB', 'gene/protein')","('DB09347', 'Acetrizoic acid', 'drug')",unknown,unknown,3.1929524996199277e-11,0,1.0
16141,11110,drug-gene,"('213', 'ALB', 'gene/protein')","('DB09347', 'Acetrizoic acid', 'drug')",unknown,unknown,3.192958397679746e-11,0,1.0
11110,16141,drug-gene,"('DB09347', 'Acetrizoic acid', 'drug')","('213', 'ALB', 'gene/protein')",unknown,unknown,3.192958397679746e-11,0,1.0
26331,10417,drug-gene,"('6714', 'SRC', 'gene/protein')","('DB08192', '2-(4-CARCOXY-5-ISOPROPYLTHIAZOLYL)BENZOPIPERIDINE', 'drug')",unknown,unknown,3.268989245963638e-11,0,1.0
10417,26331,drug-gene,"('DB08192', '2-(4-CARCOXY-5-ISOPROPYLTHIAZOLYL)BENZOPIPERIDINE', 'drug')","('6714', 'SRC', 'gene/protein')",unknown,unknown,3.26900138902797e-11,0,1.0
10417,26331,drug-gene,"('DB08192', '2-(4-CARCOXY-5-ISOPROPYLTHIAZOLYL)BENZOPIPERIDINE', 'drug')","('6714', 'SRC', 'gene/protein')",unknown,unknown,3.26900138902797e-11,0,1.0
26331,10417,drug-gene,"('6714', 'SRC', 'gene/protein')","('DB08192', '2-(4-CARCOXY-5-ISOPROPYLTHIAZOLYL)BENZOPIPERIDINE', 'drug')",unknown,unknown,3.26900138902797e-11,0,1.0
26331,10653,drug-gene,"('6714', 'SRC', 'gene/protein')","('DB08564', '(2E)-N-{4-[(3-bromophenyl)amino]quinazolin-6-yl}-4-(dimethylamino)but-2-enamide', 'drug')",unknown,unknown,3.6384416313151036e-11,0,1.0
10653,26331,drug-gene,"('DB08564', '(2E)-N-{4-[(3-bromophenyl)amino]quinazolin-6-yl}-4-(dimethylamino)but-2-enamide', 'drug')","('6714', 'SRC', 'gene/protein')",unknown,unknown,3.6384555091029114e-11,0,1.0
16154,9626,drug-gene,"('2147', 'F2', 'gene/protein')","('DB07120', '3-Carbamimidamido-1,1-diphenylurea', 'drug')",unknown,unknown,3.8558167075875005e-11,0,1.0
9626,16154,drug-gene,"('DB07120', '3-Carbamimidamido-1,1-diphenylurea', 'drug')","('2147', 'F2', 'gene/protein')",unknown,unknown,3.8558167075875005e-11,0,1.0
16154,9626,drug-gene,"('2147', 'F2', 'gene/protein')","('DB07120', '3-Carbamimidamido-1,1-diphenylurea', 'drug')",unknown,unknown,3.8558167075875005e-11,0,1.0
9626,16154,drug-gene,"('DB07120', '3-Carbamimidamido-1,1-diphenylurea', 'drug')","('2147', 'F2', 'gene/protein')",unknown,unknown,3.8558239934260996e-11,0,1.0
5806,22304,drug-gene,"('DB00235', 'Milrinone', 'drug')","('5139', 'PDE3A', 'gene/protein')",unknown,unknown,3.900612818852345e-11,0,1.0
22304,5806,drug-gene,"('5139', 'PDE3A', 'gene/protein')","('DB00235', 'Milrinone', 'drug')",unknown,unknown,3.900620451635639e-11,0,1.0
22304,5806,drug-gene,"('5139', 'PDE3A', 'gene/protein')","('DB00235', 'Milrinone', 'drug')",unknown,unknown,3.900627737474238e-11,0,1.0
5806,22304,drug-gene,"('DB00235', 'Milrinone', 'drug')","('5139', 'PDE3A', 'gene/protein')",unknown,unknown,3.900627737474238e-11,0,1.0
9927,16154,drug-gene,"('DB07515', '1-(2-{[(6-amino-2-methylpyridin-3-yl)methyl]amino}ethyl)-6-chloro-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-1,4-dihydropyrazin-2-ol', 'drug')","('2147', 'F2', 'gene/protein')",unknown,unknown,4.5499569389928496e-11,0,1.0
16154,9927,drug-gene,"('2147', 'F2', 'gene/protein')","('DB07515', '1-(2-{[(6-amino-2-methylpyridin-3-yl)methyl]amino}ethyl)-6-chloro-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-1,4-dihydropyrazin-2-ol', 'drug')",unknown,unknown,4.5499742862276094e-11,0,1.0
9927,16154,drug-gene,"('DB07515', '1-(2-{[(6-amino-2-methylpyridin-3-yl)methyl]amino}ethyl)-6-chloro-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-1,4-dihydropyrazin-2-ol', 'drug')","('2147', 'F2', 'gene/protein')",unknown,unknown,4.549982612900294e-11,0,1.0
16154,9927,drug-gene,"('2147', 'F2', 'gene/protein')","('DB07515', '1-(2-{[(6-amino-2-methylpyridin-3-yl)methyl]amino}ethyl)-6-chloro-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-1,4-dihydropyrazin-2-ol', 'drug')",unknown,unknown,4.549982612900294e-11,0,1.0
22999,11126,drug-gene,"('5465', 'PPARA', 'gene/protein')","('DB09422', 'Soybean oil', 'drug')",unknown,unknown,4.8381874895309096e-11,0,1.0
11126,22999,drug-gene,"('DB09422', 'Soybean oil', 'drug')","('5465', 'PPARA', 'gene/protein')",unknown,unknown,4.8381874895309096e-11,0,1.0
16154,8494,drug-gene,"('2147', 'F2', 'gene/protein')","('DB04722', '2-[3-chloro-6-[2,2-difluoro-2-(1-oxidopyridin-1-ium-2-yl)ethyl]imino-1-hydroxypyridin-2-yl]-N-[(1R)-1-(3-chlorophenyl)ethyl]acetamide', 'drug')",unknown,unknown,6.32682864432077e-11,0,1.0
16154,8494,drug-gene,"('2147', 'F2', 'gene/protein')","('DB04722', '2-[3-chloro-6-[2,2-difluoro-2-(1-oxidopyridin-1-ium-2-yl)ethyl]imino-1-hydroxypyridin-2-yl]-N-[(1R)-1-(3-chlorophenyl)ethyl]acetamide', 'drug')",unknown,unknown,6.32682864432077e-11,0,1.0
8494,16154,drug-gene,"('DB04722', '2-[3-chloro-6-[2,2-difluoro-2-(1-oxidopyridin-1-ium-2-yl)ethyl]imino-1-hydroxypyridin-2-yl]-N-[(1R)-1-(3-chlorophenyl)ethyl]acetamide', 'drug')","('2147', 'F2', 'gene/protein')",unknown,unknown,6.326852930449434e-11,0,1.0
8494,16154,drug-gene,"('DB04722', '2-[3-chloro-6-[2,2-difluoro-2-(1-oxidopyridin-1-ium-2-yl)ethyl]imino-1-hydroxypyridin-2-yl]-N-[(1R)-1-(3-chlorophenyl)ethyl]acetamide', 'drug')","('2147', 'F2', 'gene/protein')",unknown,unknown,6.326852930449434e-11,0,1.0
16164,8466,drug-gene,"('2159', 'F10', 'gene/protein')","('DB04673', '4-[(5-CHLOROINDOL-2-YL)SULFONYL]-2-(2-METHYLPROPYL)-1-[[5-(PYRIDIN-4-YL)PYRIMIDIN-2-YL]CARBONYL]PIPERAZINE', 'drug')",unknown,unknown,6.47753239935156e-11,0,1.0
8466,16164,drug-gene,"('DB04673', '4-[(5-CHLOROINDOL-2-YL)SULFONYL]-2-(2-METHYLPROPYL)-1-[[5-(PYRIDIN-4-YL)PYRIMIDIN-2-YL]CARBONYL]PIPERAZINE', 'drug')","('2159', 'F10', 'gene/protein')",unknown,unknown,6.47753239935156e-11,0,1.0
16154,9463,drug-gene,"('2147', 'F2', 'gene/protein')","('DB06919', 'D-phenylalanyl-N-(3-chlorobenzyl)-L-prolinamide', 'drug')",unknown,unknown,6.981675654271768e-11,0,1.0
9463,16154,drug-gene,"('DB06919', 'D-phenylalanyl-N-(3-chlorobenzyl)-L-prolinamide', 'drug')","('2147', 'F2', 'gene/protein')",unknown,unknown,6.981675654271768e-11,0,1.0
16154,9463,drug-gene,"('2147', 'F2', 'gene/protein')","('DB06919', 'D-phenylalanyl-N-(3-chlorobenzyl)-L-prolinamide', 'drug')",unknown,unknown,6.981675654271768e-11,0,1.0
9463,16154,drug-gene,"('DB06919', 'D-phenylalanyl-N-(3-chlorobenzyl)-L-prolinamide', 'drug')","('2147', 'F2', 'gene/protein')",unknown,unknown,6.981688838170186e-11,0,1.0
26331,8376,drug-gene,"('6714', 'SRC', 'gene/protein')","('DB04495', 'Paratoulene phosphate', 'drug')",unknown,unknown,8.60413407188787e-11,0,1.0
8376,26331,drug-gene,"('DB04495', 'Paratoulene phosphate', 'drug')","('6714', 'SRC', 'gene/protein')",unknown,unknown,8.604150031343849e-11,0,1.0
7502,21841,drug-gene,"('DB02731', 'Ethylmercurithiosalicylic acid', 'drug')","('5019', 'OXCT1', 'gene/protein')",unknown,unknown,9.329443467764875e-11,0,1.0
21841,7502,drug-gene,"('5019', 'OXCT1', 'gene/protein')","('DB02731', 'Ethylmercurithiosalicylic acid', 'drug')",unknown,unknown,9.329443467764875e-11,0,1.0
21138,10506,drug-gene,"('4282', 'MIF', 'gene/protein')","('DB08335', '4-HYDROXYBENZALDEHYDE O-(3,3-DIMETHYLBUTANOYL)OXIME', 'drug')",unknown,unknown,9.940882839121201e-11,0,1.0
10506,21138,drug-gene,"('DB08335', '4-HYDROXYBENZALDEHYDE O-(3,3-DIMETHYLBUTANOYL)OXIME', 'drug')","('4282', 'MIF', 'gene/protein')",unknown,unknown,9.940882839121201e-11,0,1.0
20146,8196,drug-gene,"('375', 'ARF1', 'gene/protein')","('DB04121', ""Guanosine-3'-monophosphate-5'-diphosphate"", 'drug')",unknown,unknown,1.206684335786079e-10,0,1.0
8196,20146,drug-gene,"('DB04121', ""Guanosine-3'-monophosphate-5'-diphosphate"", 'drug')","('375', 'ARF1', 'gene/protein')",unknown,unknown,1.2066866950100064e-10,0,1.0
7524,20146,drug-gene,"('DB02774', '1,3-Propanediol', 'drug')","('375', 'ARF1', 'gene/protein')",unknown,unknown,1.4021378502704351e-10,0,1.0
20146,7524,drug-gene,"('375', 'ARF1', 'gene/protein')","('DB02774', '1,3-Propanediol', 'drug')",unknown,unknown,1.4021378502704351e-10,0,1.0
23861,9218,drug-gene,"('5578', 'PRKCA', 'gene/protein')","('DB06451', 'Aprinocarsen', 'drug')",unknown,unknown,1.5332971003978457e-10,0,1.0
9218,23861,drug-gene,"('DB06451', 'Aprinocarsen', 'drug')","('5578', 'PRKCA', 'gene/protein')",unknown,unknown,1.533302790290847e-10,0,1.0
9776,24773,drug-gene,"('DB07295', '2-[(7-HYDROXY-NAPHTHALEN-1-YL)-OXALYL-AMINO]-BENZOIC ACID', 'drug')","('5770', 'PTPN1', 'gene/protein')",unknown,unknown,2.1557516882708683e-10,0,1.0
24773,9776,drug-gene,"('5770', 'PTPN1', 'gene/protein')","('DB07295', '2-[(7-HYDROXY-NAPHTHALEN-1-YL)-OXALYL-AMINO]-BENZOIC ACID', 'drug')",unknown,unknown,2.1557516882708683e-10,0,1.0
24773,9776,drug-gene,"('5770', 'PTPN1', 'gene/protein')","('DB07295', '2-[(7-HYDROXY-NAPHTHALEN-1-YL)-OXALYL-AMINO]-BENZOIC ACID', 'drug')",unknown,unknown,2.155760014943553e-10,0,1.0
9776,24773,drug-gene,"('DB07295', '2-[(7-HYDROXY-NAPHTHALEN-1-YL)-OXALYL-AMINO]-BENZOIC ACID', 'drug')","('5770', 'PTPN1', 'gene/protein')",unknown,unknown,2.155760014943553e-10,0,1.0
16154,9614,drug-gene,"('2147', 'F2', 'gene/protein')","('DB07105', '2-[2-(4-Chloro-Phenylsulfanyl)-Acetylamino]-3-(4-Guanidino-Phenyl)-Propionamide', 'drug')",unknown,unknown,2.562598189204124e-10,0,1.0
9614,16154,drug-gene,"('DB07105', '2-[2-(4-Chloro-Phenylsulfanyl)-Acetylamino]-3-(4-Guanidino-Phenyl)-Propionamide', 'drug')","('2147', 'F2', 'gene/protein')",unknown,unknown,2.562598189204124e-10,0,1.0
14688,11540,drug-gene,"('1441', 'CSF3R', 'gene/protein')","('DB13144', 'Lenograstim', 'drug')",unknown,unknown,3.2912131353590723e-10,0,1.0
11540,14688,drug-gene,"('DB13144', 'Lenograstim', 'drug')","('1441', 'CSF3R', 'gene/protein')",unknown,unknown,3.2912131353590723e-10,0,1.0
14688,11540,drug-gene,"('1441', 'CSF3R', 'gene/protein')","('DB13144', 'Lenograstim', 'drug')",unknown,unknown,3.291232009150491e-10,0,1.0
11540,14688,drug-gene,"('DB13144', 'Lenograstim', 'drug')","('1441', 'CSF3R', 'gene/protein')",unknown,unknown,3.291244499159518e-10,0,1.0
24773,7687,drug-gene,"('5770', 'PTPN1', 'gene/protein')","('DB03102', '2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid', 'drug')",unknown,unknown,4.344857251759038e-10,0,1.0
7687,24773,drug-gene,"('DB03102', '2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid', 'drug')","('5770', 'PTPN1', 'gene/protein')",unknown,unknown,4.344857251759038e-10,0,1.0
24773,7687,drug-gene,"('5770', 'PTPN1', 'gene/protein')","('DB03102', '2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid', 'drug')",unknown,unknown,4.3448655784317225e-10,0,1.0
7687,24773,drug-gene,"('DB03102', '2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid', 'drug')","('5770', 'PTPN1', 'gene/protein')",unknown,unknown,4.3448655784317225e-10,0,1.0
14278,7800,drug-gene,"('1312', 'COMT', 'gene/protein')","('DB03336', 'BIA', 'drug')",unknown,unknown,4.787107377168809e-10,0,1.0
7800,14278,drug-gene,"('DB03336', 'BIA', 'drug')","('1312', 'COMT', 'gene/protein')",unknown,unknown,4.787116258953006e-10,0,1.0
8202,16154,drug-gene,"('DB04136', 'Lysophosphotidylserine', 'drug')","('2147', 'F2', 'gene/protein')",unknown,unknown,5.865946062222349e-10,0,1.0
16154,8202,drug-gene,"('2147', 'F2', 'gene/protein')","('DB04136', 'Lysophosphotidylserine', 'drug')",unknown,unknown,5.865957164452595e-10,0,1.0
27477,6076,drug-gene,"('7915', 'ALDH5A1', 'gene/protein')","('DB00534', 'Chlormerodrin', 'drug')",unknown,unknown,6.128644813863104e-10,0,1.0
6076,27477,drug-gene,"('DB00534', 'Chlormerodrin', 'drug')","('7915', 'ALDH5A1', 'gene/protein')",unknown,unknown,6.128668128546622e-10,0,1.0
16141,7764,drug-gene,"('213', 'ALB', 'gene/protein')","('DB03255', 'Phenol', 'drug')",unknown,unknown,6.240861161188604e-10,0,1.0
7764,16141,drug-gene,"('DB03255', 'Phenol', 'drug')","('213', 'ALB', 'gene/protein')",unknown,unknown,6.240861161188604e-10,0,1.0
16141,10736,drug-gene,"('213', 'ALB', 'gene/protein')","('DB08735', 'R,S-Warfarin alcohol', 'drug')",unknown,unknown,6.525102680399186e-10,0,1.0
10736,16141,drug-gene,"('DB08735', 'R,S-Warfarin alcohol', 'drug')","('213', 'ALB', 'gene/protein')",unknown,unknown,6.525115447963969e-10,0,1.0
22789,9264,drug-gene,"('5406', 'PNLIP', 'gene/protein')","('DB06586', 'Cetilistat', 'drug')",unknown,unknown,9.09239239454962e-10,0,1.0
22789,9264,drug-gene,"('5406', 'PNLIP', 'gene/protein')","('DB06586', 'Cetilistat', 'drug')",unknown,unknown,9.09239239454962e-10,0,1.0
9264,22789,drug-gene,"('DB06586', 'Cetilistat', 'drug')","('5406', 'PNLIP', 'gene/protein')",unknown,unknown,9.09239239454962e-10,0,1.0
9264,22789,drug-gene,"('DB06586', 'Cetilistat', 'drug')","('5406', 'PNLIP', 'gene/protein')",unknown,unknown,9.09242847679792e-10,0,1.0
15951,6903,drug-gene,"('200959', 'GABRR3', 'gene/protein')","('DB01567', 'Fludiazepam', 'drug')",unknown,unknown,9.851248705672333e-10,0,1.0
6903,15951,drug-gene,"('DB01567', 'Fludiazepam', 'drug')","('200959', 'GABRR3', 'gene/protein')",unknown,unknown,9.851268689686776e-10,0,1.0
21671,10415,drug-gene,"('4835', 'NQO2', 'gene/protein')","('DB08190', 'N-[2-(2-iodo-5-methoxy-1H-indol-3-yl)ethyl]acetamide', 'drug')",unknown,unknown,1.1956124978951266e-09,0,1.0
10415,21671,drug-gene,"('DB08190', 'N-[2-(2-iodo-5-methoxy-1H-indol-3-yl)ethyl]acetamide', 'drug')","('4835', 'NQO2', 'gene/protein')",unknown,unknown,1.1956170498095275e-09,0,1.0
10415,21671,drug-gene,"('DB08190', 'N-[2-(2-iodo-5-methoxy-1H-indol-3-yl)ethyl]acetamide', 'drug')","('4835', 'NQO2', 'gene/protein')",unknown,unknown,1.1956170498095275e-09,0,1.0
21671,10415,drug-gene,"('4835', 'NQO2', 'gene/protein')","('DB08190', 'N-[2-(2-iodo-5-methoxy-1H-indol-3-yl)ethyl]acetamide', 'drug')",unknown,unknown,1.1956170498095275e-09,0,1.0
14753,7017,drug-gene,"('1457', 'CSNK2A1', 'gene/protein')","('DB01765', '(5-hydroxyindolo[1,2-a]quinazolin-7-yl)acetic acid', 'drug')",unknown,unknown,1.3207595017661333e-09,0,1.0
7017,14753,drug-gene,"('DB01765', '(5-hydroxyindolo[1,2-a]quinazolin-7-yl)acetic acid', 'drug')","('1457', 'CSNK2A1', 'gene/protein')",unknown,unknown,1.3207595017661333e-09,0,1.0
7017,14753,drug-gene,"('DB01765', '(5-hydroxyindolo[1,2-a]quinazolin-7-yl)acetic acid', 'drug')","('1457', 'CSNK2A1', 'gene/protein')",unknown,unknown,1.3207595017661333e-09,0,1.0
14753,7017,drug-gene,"('1457', 'CSNK2A1', 'gene/protein')","('DB01765', '(5-hydroxyindolo[1,2-a]quinazolin-7-yl)acetic acid', 'drug')",unknown,unknown,1.3207646087920466e-09,0,1.0
9821,26768,drug-gene,"('DB07354', '2,3-DIMETHOXY-12H-[1,3]DIOXOLO[5,6]INDENO[1,2-C]ISOQUINOLIN-6-IUM', 'drug')","('7150', 'TOP1', 'gene/protein')",unknown,unknown,1.5865992963881581e-09,0,1.0
26768,9821,drug-gene,"('7150', 'TOP1', 'gene/protein')","('DB07354', '2,3-DIMETHOXY-12H-[1,3]DIOXOLO[5,6]INDENO[1,2-C]ISOQUINOLIN-6-IUM', 'drug')",unknown,unknown,1.5866021829680221e-09,0,1.0
27058,8503,drug-gene,"('7384', 'UQCRC1', 'gene/protein')","('DB04741', 'Myxothiazol', 'drug')",unknown,unknown,1.8672825508048163e-09,0,1.0
8503,27058,drug-gene,"('DB04741', 'Myxothiazol', 'drug')","('7384', 'UQCRC1', 'gene/protein')",unknown,unknown,1.8672825508048163e-09,0,1.0
30460,9474,drug-gene,"('9453', 'GGPS1', 'gene/protein')","('DB06931', '(1-HYDROXYNONANE-1,1-DIYL)BIS(PHOSPHONIC ACID)', 'drug')",unknown,unknown,2.0516655041546983e-09,0,1.0
9474,30460,drug-gene,"('DB06931', '(1-HYDROXYNONANE-1,1-DIYL)BIS(PHOSPHONIC ACID)', 'drug')","('9453', 'GGPS1', 'gene/protein')",unknown,unknown,2.051669500957587e-09,0,1.0
30460,9474,drug-gene,"('9453', 'GGPS1', 'gene/protein')","('DB06931', '(1-HYDROXYNONANE-1,1-DIYL)BIS(PHOSPHONIC ACID)', 'drug')",unknown,unknown,2.0516772725187593e-09,0,1.0
9474,30460,drug-gene,"('DB06931', '(1-HYDROXYNONANE-1,1-DIYL)BIS(PHOSPHONIC ACID)', 'drug')","('9453', 'GGPS1', 'gene/protein')",unknown,unknown,2.051681269321648e-09,0,1.0
7862,27086,drug-gene,"('DB03451', 'Lexacalcitol', 'drug')","('7421', 'VDR', 'gene/protein')",unknown,unknown,3.151323646477522e-09,0,1.0
